species,decimalLatitude,decimalLongitude,prediction
Diaphania indica,25.1849,75.8252,0
Diaphania indica,25.1921,75.8048,0
Diaphania indica,25.456566,81.877113,6
Dicaeum agile,18.4109,73.767601,8
Dicaeum concolor,13.385976,74.904801,3
Dicaeum concolor,13.502664,75.090315,3
Dicaeum concolor,15.59673,74.187963,3
Dicaeum concolor,26.762127,91.216939,2
Dicaeum erythrorhynchos,8.708563,76.986563,1
Dicaeum erythrorhynchos,9.591567,76.522153,1
Dicaeum erythrorhynchos,12.303066,76.673393,7
Dicaeum erythrorhynchos,13.032692,77.604919,7
Dichorragia nesimachus,26.689423,94.341103,2
Dichorragia nesimachus,27.45262,95.57982,2
Dichrostachys cinerea,11.707124,76.868851,7
Dichrostachys cinerea,14.681888,77.600594,7
Dichrostachys cinerea,25.1528,75.7639,0
Dichrostachys cinerea,25.864737,76.570236,0
Dichrostachys cinerea,27.2108,77.9272,6
Dicoma tomentosa,10.999667,77.280739,1
Dicrurus aeneus,11.562363,76.161671,1
Dicrurus aeneus,11.711934,76.163882,1
Dicrurus aeneus,17.774405,81.926918,5
Dicrurus caerulescens,18.621756,73.400337,8
Dicrurus caerulescens,22.410374,78.795784,5
Dicrurus caerulescens,26.873652,75.808724,0
Dicrurus hottentottus,26.510792,92.689705,2
Dicrurus hottentottus,26.659422,91.001129,2
Dicrurus leucophaeus,12.311801,76.673035,7
Dicrurus leucophaeus,12.719219,77.566139,7
Dicrurus leucophaeus,13.026514,77.645378,7
Dicrurus leucophaeus,14.464409,75.921758,3
Dicrurus leucophaeus,17.774405,81.926918,5
Dicrurus leucophaeus,18.4578,73.8109,8
Dicrurus leucophaeus,18.654576,72.902347,8
Dicrurus leucophaeus,22.572645,88.363892,4
Dicrurus macrocercus,8.7981,77.4481,1
Dicrurus macrocercus,8.965,77.0411,1
Dicrurus macrocercus,9.094668,76.491371,1
Dicrurus macrocercus,9.649525,76.38102,1
Dicrurus macrocercus,11.981006,79.776623,7
Dicrurus macrocercus,12.77012,77.567772,7
Dicrurus macrocercus,12.854315,77.509949,7
Dicrurus macrocercus,13.821944,74.642587,3
Dicrurus macrocercus,14.361317,75.890611,3
Dicrurus macrocercus,14.464409,75.921758,3
Dicrurus macrocercus,15.832273,74.497437,3
Dicrurus macrocercus,16.246936,80.648098,5
Dicrurus macrocercus,17.774405,81.926918,5
Dicrurus macrocercus,17.958849,73.036102,8
Dicrurus macrocercus,19.150965,72.883129,8
Dicrurus macrocercus,20.1962,85.4375,4
Dicrurus macrocercus,20.202244,85.45174,4
Dicrurus macrocercus,22.09039,88.76258,4
Dicrurus macrocercus,24.649603,92.584587,2
Dicrurus macrocercus,25.133699,82.564438,4
Dicrurus macrocercus,25.143525,94.283342,2
Dicrurus macrocercus,25.2,75.7947,0
Dicrurus macrocercus,26.017328,76.502571,0
Dicrurus macrocercus,26.8287,70.5181,0
Dicrurus macrocercus,26.873625,75.811994,0
Dicrurus macrocercus,27.291311,95.321175,2
Dicrurus paradiseus,9.572112,77.089596,1
Dicrurus paradiseus,10.307011,76.334059,1
Dicrurus paradiseus,11.404942,76.333336,1
Dicrurus paradiseus,13.122275,75.148222,3
Dicrurus paradiseus,14.589566,74.566544,3
Dicrurus paradiseus,19.214706,72.910622,8
Dicrurus paradiseus,19.524722,73.264742,8
Dicrurus paradiseus,21.767475,79.345833,5
Dictyospermum montanum,11.835275,75.839096,1
Didymoplexis pallens,23.252251,88.598619,4
Dieffenbachia seguine,8.895816,76.578146,1
Digera muricata,14.7067,76.3346,3
Dillenia bracteata,11.401283,76.735901,1
Dillenia indica,8.487969,76.980914,1
Dillenia indica,19.6887,85.1868,4
Dillenia indica,20.1972,85.4642,4
Dillenia indica,22.261597,88.144899,4
Dillenia indica,22.990319,87.008042,4
Dillenia indica,26.157124,91.671669,2
Dillenia indica,26.5013,91.7077,2
Dillenia indica,26.689423,94.341103,2
Dillenia indica,26.825659,92.77549,2
Dillenia indica,27.0113,94.3368,2
Dillenia pentagyna,12.22408,75.562604,3
Dinopium benghalense,9.623706,77.147355,1
Dinopium benghalense,11.128881,75.886559,1
Dinopium benghalense,11.554974,76.134894,1
Dinopium benghalense,11.572177,76.642715,1
Dinopium benghalense,11.999634,77.139565,7
Dinopium benghalense,12.213596,77.586136,7
Dinopium benghalense,12.7553,75.4305,3
Dinopium benghalense,12.916095,80.183944,7
Dinopium benghalense,18.725893,76.768013,5
Dinopium benghalense,24.992496,85.422958,4
Dinopium benghalense,26.872843,78.564491,6
Dinopium javanense,13.037322,80.212312,7
Dinopium javanense,14.589587,74.566559,3
Dinopium javanense,23.6468,88.1199,4
Dioscorea bulbifera,16.632954,73.37706,8
Dioscorea bulbifera,18.6652,72.8667,8
Dioscorea pentaphylla,12.87982,79.176132,7
Dioscorea pentaphylla,18.540813,73.453217,8
Dioscorea tomentosa,11.664325,78.146011,7
Diospyros chloroxylon,12.798,77.528999,7
Diospyros crumenata,14.860348,74.757843,3
Diospyros malabarica,12.183663,77.842598,7
Diospyros melanoxylon,18.39563,73.85753,8
Diospyros melanoxylon,19.6651,85.0819,4
Diospyros melanoxylon,20.1887,85.439,4
Diospyros melanoxylon,25.0519,75.7234,0
Diospyros melanoxylon,25.2,75.7947,0
Diospyros melanoxylon,25.213816,75.864753,0
Diospyros oocarpa,14.860348,74.757843,3
Diplacodes lefebvrii,26.623138,75.025031,0
Diplacodes lefebvrii,28.338743,77.619216,6
Diplacodes nebulosa,12.971599,77.594563,7
Diplacodes nebulosa,20.204466,85.254136,4
Diplacodes nebulosa,22.988771,87.010568,4
Diplacodes trivialis,8.5558,76.9575,1
Diplacodes trivialis,8.666576,77.171333,1
Diplacodes trivialis,8.7978,77.4481,1
Diplacodes trivialis,8.963938,77.053313,1
Diplacodes trivialis,9.317068,76.458962,1
Diplacodes trivialis,9.5692,76.3259,1
Diplacodes trivialis,9.621939,76.331162,1
Diplacodes trivialis,9.728412,76.30988,1
Diplacodes trivialis,9.981636,76.299884,1
Diplacodes trivialis,10.297582,76.256602,1
Diplacodes trivialis,10.352536,76.251701,1
Diplacodes trivialis,10.511146,76.258424,1
Diplacodes trivialis,10.677238,76.716336,1
Diplacodes trivialis,11.410204,76.695032,1
Diplacodes trivialis,11.684048,78.165078,7
Diplacodes trivialis,11.685919,78.175847,7
Diplacodes trivialis,11.703206,76.0834,1
Diplacodes trivialis,11.863555,75.958955,1
Diplacodes trivialis,11.969173,76.047824,1
Diplacodes trivialis,12.269372,76.611978,7
Diplacodes trivialis,12.275255,76.670148,7
Diplacodes trivialis,12.3122,77.1344,7
Diplacodes trivialis,12.5979,77.9475,7
Diplacodes trivialis,12.63302,74.985168,3
Diplacodes trivialis,13.0657,77.577,7
Diplacodes trivialis,13.1256,77.5911,7
Diplacodes trivialis,13.352532,74.792824,3
Diplacodes trivialis,13.3741,77.1401,7
Diplacodes trivialis,13.653781,74.666391,3
Diplacodes trivialis,14.815899,74.141613,3
Diplacodes trivialis,17.276638,78.48656,5
Diplacodes trivialis,17.36672,78.428508,5
Diplacodes trivialis,17.385921,78.376401,5
Diplacodes trivialis,18.4597,73.8094,8
Diplacodes trivialis,18.536907,73.469238,8
Diplacodes trivialis,18.658399,72.877335,8
Diplacodes trivialis,18.698286,73.390045,8
Diplacodes trivialis,18.906526,72.805132,8
Diplacodes trivialis,19.049571,73.515238,8
Diplacodes trivialis,19.071969,73.535694,8
Diplacodes trivialis,19.150966,72.883129,8
Diplacodes trivialis,19.228809,72.918178,8
Diplacodes trivialis,19.2736,72.8616,8
Diplacodes trivialis,19.296644,72.914627,8
Diplacodes trivialis,20.19205,85.79,4
Diplacodes trivialis,20.202244,85.45174,4
Diplacodes trivialis,20.273438,86.220937,4
Diplacodes trivialis,21.152617,79.039581,5
Diplacodes trivialis,21.195289,81.346581,5
Diplacodes trivialis,21.31995,72.881673,8
Diplacodes trivialis,21.769949,88.231513,4
Diplacodes trivialis,22.272644,73.187785,8
Diplacodes trivialis,22.3135,87.9836,4
Diplacodes trivialis,22.482799,88.390472,4
Diplacodes trivialis,22.603134,88.467143,4
Diplacodes trivialis,22.681162,88.352081,4
Diplacodes trivialis,22.681316,88.352387,4
Diplacodes trivialis,22.681317,88.352365,4
Diplacodes trivialis,22.681318,88.35235,4
Diplacodes trivialis,22.681319,88.352355,4
Diplacodes trivialis,22.681321,88.352363,4
Diplacodes trivialis,22.686179,88.321349,4
Diplacodes trivialis,22.686542,88.321206,4
Diplacodes trivialis,22.688289,88.321408,4
Diplacodes trivialis,22.70463,88.339918,4
Diplacodes trivialis,22.709081,88.333345,4
Diplacodes trivialis,22.791923,88.330959,4
Diplacodes trivialis,22.803607,88.334181,4
Diplacodes trivialis,23.020787,87.909422,4
Diplacodes trivialis,23.200277,86.126732,4
Diplacodes trivialis,23.480068,87.306096,4
Diplacodes trivialis,23.499538,87.305344,4
Diplacodes trivialis,23.62655,77.449996,0
Diplacodes trivialis,23.795653,86.430386,4
Diplacodes trivialis,24.070512,88.256765,4
Diplacodes trivialis,24.537292,81.304176,0
Diplacodes trivialis,24.8944,85.518,4
Diplacodes trivialis,24.8944,85.5183,4
Diplacodes trivialis,25.1846,75.8263,0
Diplacodes trivialis,25.1847,75.8263,0
Diplacodes trivialis,25.191305,75.829366,0
Diplacodes trivialis,25.2338,75.8365,0
Diplacodes trivialis,25.2339,75.8394,0
Diplacodes trivialis,25.2685,82.9866,4
Diplacodes trivialis,25.3413,75.9882,0
Diplacodes trivialis,25.3677,75.9988,0
Diplacodes trivialis,25.578773,91.893254,2
Diplacodes trivialis,25.594095,85.137565,4
Diplacodes trivialis,26.142598,91.643536,2
Diplacodes trivialis,26.187254,91.74691,2
Diplacodes trivialis,26.202281,91.739281,2
Diplacodes trivialis,28.701985,77.078869,6
Diplacodes trivialis,28.704059,77.10249,6
Diplacodes trivialis,28.956787,79.807531,6
Diplacodes trivialis,29.494738,79.140991,6
Diploclisia glaucescens,12.413869,75.231865,3
Diploknema butyracea,29.644577,80.202232,6
Discolampa ethion,8.471726,77.072488,1
Discolampa ethion,10.178824,76.330317,1
Discolampa ethion,10.421763,76.791359,1
Discolampa ethion,11.746128,78.170257,7
Discolampa ethion,12.046612,76.626831,7
Discolampa ethion,13.128188,74.997406,3
Discolampa ethion,13.361716,74.781982,3
Discolampa ethion,14.952778,74.698333,3
Discolampa ethion,14.955583,74.700979,3
Discolampa ethion,24.43202,92.330689,2
Discolampa ethion,27.18156,77.999066,6
Discophora sondaica,24.43202,92.330689,2
Discophora sondaica,24.472696,92.281509,2
Discophora sondaica,26.142598,91.643536,2
Disparoneura quadrimaculata,12.806563,77.536938,7
Disparoneura quadrimaculata,15.516416,74.202156,3
Disparoneura quadrimaculata,18.935324,82.39283,5
Disparoneura quadrimaculata,23.172338,80.016464,5
Distimake aegyptius,26.623398,90.245613,2
Distimake quinquefolius,13.170984,80.199112,7
Dodona dipoea,27.111207,88.652596,2
Dodona durga,30.465218,78.012733,6
Dodona durga,30.586111,78.15139,6
Dodona egeon,27.40827,93.737531,2
Dodonaea viscosa,8.328435,77.244186,1
Dodonaea viscosa,14.2333,77.6117,7
Doleschallia bisaltide,13.122776,74.993319,3
Doleschallia bisaltide,13.126233,74.996857,3
Doleschallia bisaltide,25.521309,91.255409,2
Doleschallia bisaltide,27.492877,96.224174,2
Dolichandrone arcuata,12.867438,79.089928,7
Dolichandrone falcata,25.142373,75.792843,0
Dombeya burgessiae,28.594389,77.243826,6
Dophla evelina,13.625658,75.153,3
Dophla evelina,26.154032,91.662974,2
Dracaena fragrans,9.498067,76.338852,1
Dracaena fragrans,10.300173,76.381096,1
Dracaena reflexa,11.949487,79.799149,7
Dracaena terniflora,8.81566,77.013268,1
Dracaena trifasciata,22.680816,88.35242,4
Draco dussumieri,9.9245,76.7696,1
Draco dussumieri,11.421767,76.861728,1
Draco dussumieri,11.655472,77.139599,7
Draco dussumieri,13.385976,74.904801,3
Draco dussumieri,14.401674,74.652306,3
Draco dussumieri,15.796423,74.10289,3
Draco norvillii,24.791157,93.028625,2
Draco norvillii,27.445472,96.535809,2
Dremomys lokriah,27.130339,88.074409,2
Drimia indica,18.6962,72.9252,8
Drimia indica,19.757727,73.346924,8
Drosera burmannii,11.4849,76.8016,1
Drosera burmannii,12.236136,79.154221,7
Drosera burmannii,12.659807,76.648491,7
Drosera burmannii,17.72114,73.808823,8
Drosera burmannii,20.182426,80.016462,5
Drosera burmannii,22.467446,78.434585,5
Drosera indica,15.337963,73.905067,3
Drosera peltata,11.132435,76.429382,1
Drosicha mangiferae,13.138775,77.619965,7
Drymaria cordata,26.98621,94.311317,2
Dryocopus javensis,12.04168,76.131996,1
Duabanga grandiflora,12.952461,77.586342,7
Duabanga grandiflora,26.043198,91.705231,2
Ducula aenea,12.265091,76.863449,7
Ducula aenea,12.31221,77.274101,7
Dumetia hyperythra,17.330156,78.391914,5
Dupetor flavicollis,11.664325,78.146014,7
Dupetor flavicollis,27.156919,77.523651,6
Dupetor flavicollis,27.163641,77.523674,6
Duranta erecta,17.605644,81.695335,5
Duranta erecta,25.1867,75.8256,0
Duranta erecta,26.436811,92.030128,2
Duranta erecta,26.9759,94.2909,2
Duttaphrynus beddomii,8.827763,77.217649,1
Duttaphrynus hololius,12.712222,77.560507,7
Duttaphrynus hololius,12.807282,77.579613,7
Duttaphrynus melanostictus,8.549304,76.977268,1
Duttaphrynus melanostictus,8.667449,77.40995,1
Duttaphrynus melanostictus,9.513229,76.623942,1
Duttaphrynus melanostictus,9.580895,77.113998,1
Duttaphrynus melanostictus,9.674136,76.340096,1
Duttaphrynus melanostictus,9.681978,76.559044,1
Duttaphrynus melanostictus,9.952281,76.311378,1
Duttaphrynus melanostictus,10.238113,77.489182,1
Duttaphrynus melanostictus,10.676685,92.542778,9
Duttaphrynus melanostictus,11.200062,75.866467,1
Duttaphrynus melanostictus,11.258753,75.780411,1
Duttaphrynus melanostictus,11.420555,76.712776,1
Duttaphrynus melanostictus,11.4639,76.0433,1
Duttaphrynus melanostictus,11.616203,92.620537,9
Duttaphrynus melanostictus,11.836082,93.039276,9
Duttaphrynus melanostictus,11.93918,79.806213,7
Duttaphrynus melanostictus,12.00006,77.138359,7
Duttaphrynus melanostictus,12.149872,75.719688,3
Duttaphrynus melanostictus,12.2866,76.6001,7
Duttaphrynus melanostictus,12.665744,75.197914,3
Duttaphrynus melanostictus,12.845263,77.776875,7
Duttaphrynus melanostictus,12.986423,77.442663,7
Duttaphrynus melanostictus,13.072571,77.55838,7
Duttaphrynus melanostictus,13.08038,77.620811,7
Duttaphrynus melanostictus,13.102022,80.205544,7
Duttaphrynus melanostictus,13.113118,77.578873,7
Duttaphrynus melanostictus,13.123353,77.592193,7
Duttaphrynus melanostictus,13.125854,77.546539,7
Duttaphrynus melanostictus,13.311781,76.93982,7
Duttaphrynus melanostictus,13.374,77.1403,7
Duttaphrynus melanostictus,13.3741,77.1405,7
Duttaphrynus melanostictus,13.502664,75.090317,3
Duttaphrynus melanostictus,13.56631,75.134205,3
Duttaphrynus melanostictus,13.616871,77.518461,7
Duttaphrynus melanostictus,13.689496,75.244989,3
Duttaphrynus melanostictus,14.230669,77.608798,7
Duttaphrynus melanostictus,14.320109,75.782837,3
Duttaphrynus melanostictus,14.619639,74.844077,3
Duttaphrynus melanostictus,14.7047,76.3426,3
Duttaphrynus melanostictus,15.225923,74.129868,3
Duttaphrynus melanostictus,15.684312,73.966843,3
Duttaphrynus melanostictus,15.96463,74.001328,3
Duttaphrynus melanostictus,16.33958,76.129096,3
Duttaphrynus melanostictus,18.445579,73.427356,8
Duttaphrynus melanostictus,19.9856,86.1548,4
Duttaphrynus melanostictus,20.165245,85.659808,4
Duttaphrynus melanostictus,20.1977,85.4399,4
Duttaphrynus melanostictus,20.1986,85.4345,4
Duttaphrynus melanostictus,20.202244,85.45174,4
Duttaphrynus melanostictus,20.2049,85.4613,4
Duttaphrynus melanostictus,21.0949,81.053,5
Duttaphrynus melanostictus,24.577755,72.707794,0
Duttaphrynus melanostictus,25.3402,76.0136,0
Duttaphrynus melanostictus,26.020109,89.983704,2
Duttaphrynus melanostictus,26.154375,91.659416,2
Duttaphrynus melanostictus,26.290072,91.533441,2
Duttaphrynus melanostictus,26.932695,80.951187,6
Duttaphrynus melanostictus,27.110172,81.48851,6
Duttaphrynus melanostictus,30.578176,78.64785,6
Duttaphrynus parietalis,11.472875,76.054176,1
Duttaphrynus parietalis,12.91821,75.673172,3
Duttaphrynus parietalis,12.922851,75.655721,3
Duttaphrynus scaber,8.667449,77.40995,1
Duttaphrynus scaber,12.29581,76.639381,7
Duttaphrynus scaber,12.634263,76.63661,7
Duttaphrynus stomaticus,11.054598,76.921249,1
Duttaphrynus stomaticus,25.05748,88.282608,4
Duttaphrynus stomaticus,26.521458,88.719557,2
Dypsis lutescens,15.479417,73.928635,3
Dysdercus cingulatus,19.9644,85.6453,4
Dysdercus cingulatus,25.578773,91.893254,2
Dysdercus cingulatus,26.542292,91.914809,2
Dysphaea ethela,10.133503,76.686028,1
Dysphania militaris,9.9169,76.3903,1
Dysphania militaris,24.433414,92.328758,2
Dysphania militaris,25.287492,92.125767,2
Dysphania militaris,28.993017,94.894928,2
Dysphania nelera,8.767364,77.080841,1
Dysphania nelera,9.878191,76.303867,1
Dysphania percota,8.535879,77.096736,1
Dysphania percota,11.410204,76.695032,1
Dysphania percota,11.775251,78.209259,7
Dysphania percota,14.501776,74.359215,3
Echinochloa stagnina,9.370543,76.424477,1
Echinops echinatus,13.553348,76.011116,3
Echinops echinatus,25.3473,75.9864,0
Echis carinatus,12.015151,76.82957,7
Echis carinatus,12.225285,79.074699,7
Echis carinatus,12.74287,80.240147,7
Echis carinatus,12.760408,78.219391,7
Echis carinatus,14.427548,74.419093,3
Echis carinatus,15.333902,74.288354,3
Echis carinatus,15.439055,74.252609,3
Echis carinatus,18.40493,72.93797,8
Echis carinatus,19.436543,72.917702,8
Echis carinatus,21.344433,71.01851,8
Eclipta prostrata,8.893212,76.61414,1
Eclipta prostrata,8.895444,76.639384,1
Eclipta prostrata,9.481654,76.387779,1
Eclipta prostrata,9.596133,76.512294,1
Eclipta prostrata,9.936755,76.318043,1
Eclipta prostrata,9.965779,76.242115,1
Eclipta prostrata,18.6672,72.8665,8
Eclipta prostrata,22.7334,77.7369,0
Eclipta prostrata,26.985363,94.305954,2
Edales pandava,8.481392,76.954224,1
Edales pandava,9.653584,76.748749,1
Edales pandava,11.214174,75.930356,1
Edales pandava,11.271469,76.223946,1
Edales pandava,11.905587,75.375081,1
Edales pandava,12.882341,77.556129,7
Edales pandava,14.608,74.8447,3
Edales pandava,14.609487,74.845047,3
Edales pandava,14.964311,74.712077,3
Edales pandava,18.5139,73.9264,8
Edales pandava,19.233765,72.94458,8
Edales pandava,22.309804,87.89274,4
Edales pandava,22.428961,88.400635,4
Edales pandava,22.454316,88.295588,4
Edales pandava,22.977689,88.438265,4
Edales pandava,23.269365,86.012428,4
Edales pandava,23.649165,88.123913,4
Edales pandava,26.444604,73.0844,0
Edales pandava,28.52673,77.575363,6
Egretta garzetta,8.481392,76.954224,1
Egretta garzetta,11.43339,76.706234,1
Egretta garzetta,11.491604,76.733652,1
Egretta garzetta,16.655352,74.211662,8
Egretta garzetta,17.157118,74.080887,8
Egretta garzetta,17.333817,78.398033,5
Egretta garzetta,18.281206,74.756111,8
Egretta garzetta,18.284782,74.799667,8
Egretta garzetta,18.388325,74.568344,8
Egretta garzetta,18.7917,72.914775,8
Egretta garzetta,20.041685,85.302185,4
Egretta garzetta,21.974636,88.782969,4
Egretta garzetta,26.017328,76.502571,0
Egretta garzetta,27.159609,77.521813,6
Egretta garzetta,28.524813,77.492065,6
Egretta gularis,9.963824,76.237724,1
Egretta gularis,18.242598,74.796295,8
Egretta gularis,18.623312,72.88634,8
Egretta gularis,19.002724,72.863556,8
Egretta gularis,22.580213,70.189572,8
Egretta intermedia,11.854554,79.811464,7
Egretta intermedia,16.639185,73.369171,8
Egretta intermedia,28.52673,77.575363,6
Egretta sacra,7.007565,93.904785,9
Ehretia acuminata,26.9714,94.2946,2
Ehretia aspera,18.252663,73.512413,8
Ehretia aspera,18.258205,73.512733,8
Ehretia laevis,11.835275,75.839096,1
Ehretia laevis,11.842961,75.665031,1
Elaeagnus conferta,11.437258,76.874374,1
Elaeagnus conferta,17.433144,73.50499,8
Elaeocarpus angustifolius,12.910491,77.585716,7
Elaeocarpus macrocerus,7.12054,93.78415,9
Elaeocarpus munroii,11.420334,76.860191,1
Elaeocarpus tuberculatus,8.675724,77.166428,1
Elaeocarpus tuberculatus,11.523088,76.458664,1
Elaeocarpus variabilis,12.224535,75.649574,3
Elaeocarpus venustus,8.485616,77.492065,1
Elaeocarpus weibelii,9.498067,76.338852,1
Elanus caeruleus,8.443397,76.983114,1
Elanus caeruleus,11.400727,76.735817,1
Elanus caeruleus,11.411828,76.695358,1
Elanus caeruleus,13.02791,77.632187,7
Elanus caeruleus,15.139393,76.921443,3
Elanus caeruleus,18.175619,78.326866,5
Elanus caeruleus,18.295956,74.043022,8
Elanus caeruleus,18.540813,73.453217,8
Elanus caeruleus,18.923429,73.325134,8
Elanus caeruleus,21.406042,77.148514,5
Elanus caeruleus,26.200604,92.937574,2
Elanus caeruleus,26.358068,92.316864,2
Elanus caeruleus,27.177423,77.523094,6
Elanus caeruleus,28.486345,77.577728,6
Elanus caeruleus,28.496679,77.563049,6
Elanus caeruleus,29.530014,78.774658,6
Elaphe cantoris,26.990865,88.153535,2
Elaphe taeniura,25.143524,94.28334,2
Elatostema heyneanum,8.762429,77.077164,1
Elattoneura campioni,24.43202,92.330688,2
Elattoneura souteri,8.578497,77.085226,1
